"GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010101007","Block Group 7; Census Tract 101; Philadelphia County; Pennsylvania","1452 N FELTON ST",1925,1,3,1080,78915,11.276126602833,12.0599739243807,0,2.9986962190352,7.20496894409938,61212,1,1477.12127933847,1154.411248112,602.617374415319,0,4,23774.8045686721,"3",558.472673037791,"Carroll Park",190,8317.49719136598,23774.8045686721,36.1641982087035
"421010030013","Block Group 3; Census Tract 30.01; Philadelphia County; Pennsylvania","1825 S BANCROFT ST",1920,1,3,1016,300000,12.6115377536383,26.1217948717949,37.9807692307692,12.5,5.38922155688623,111563,0,1268.0907896405,1227.80847700512,931.909118294751,1,6,9283.07107547711,"4",363.019476871177,"Newbold",69,6616.93191200362,0,326.522435897436
"421010201011","Block Group 1; Census Tract 201.01; Philadelphia County; Pennsylvania","3513 N 17TH ST",1940,2,5,1610,50000,10.8197782844103,6.13636363636364,2.04545454545455,16.1363636363636,15.5538694992413,32844,0,744.950600893986,950.89907504515,1561.46295861432,0,4,20051.6446137601,"3",233.634819594803,"Tioga",517,14790.1601202015,0,99.0185950413222
"421010375001","Block Group 1; Census Tract 375; Philadelphia County; Pennsylvania","6365 SHERWOOD RD",1925,3,7,3463,530000,13.1806322855283,15.8592848904268,43.8292964244521,10.7266435986159,0,123047,0,4838.13846308112,1625.71872929265,1842.24075218599,0,1,27728.1421032461,"1",1778.69257885293,"Overbrook",239,0,0,170.116896748522
"421010085002","Block Group 2; Census Tract 85; Philadelphia County; Pennsylvania","5021 LOCUST ST",1925,2,3,1590,410000,12.9239124386805,15.8024691358025,10.6172839506173,72.3456790123457,13.9013452914798,13240,0,1742.60396170051,933.650607622268,709.570930358429,2,4,16432.7705123762,"3",574.321411584241,"Walnut Hill",221,12978.9994781571,0,1143.24035970127
"421010246002","Block Group 2; Census Tract 246; Philadelphia County; Pennsylvania","513 E RITTENHOUSE ST",1950,1,3,1216,102500,11.5376180775606,11.0562685093781,1.57946692991115,19.7433366238894,19.3181818181818,52870,1,2334.73066699575,823.909225997641,1114.96155560261,1,2,33071.1824938098,"4",522.722038199392,"Germantown, Morton",334,15916.4282294999,33071.1824938098,218.28763098476
"421010135001","Block Group 1; Census Tract 135; Philadelphia County; Pennsylvania","890 N BEECHWOOD ST",1934,1,3,1200,539000,13.1974708498911,35.9078590785908,84.8238482384824,5.42005420054201,8.77742946708464,191875,1,2090.26220166068,1078.44892789153,1301.36708560569,0,8,7327.11498770505,"4",1613.447739662,"Fairmount",134,9466.00939842096,7327.11498770505,194.622542431387
"421010220001","Block Group 1; Census Tract 220; Philadelphia County; Pennsylvania","8816 RIDGE AVE",1988,2,3,1632,369900,12.8209879778205,17.3333333333333,69.7543859649123,2.45614035087719,9.26594464500602,93667,0,14210.3449006782,11929.6839037814,1633.34423088808,2,4,47006.0858329383,"2",2982.74093022359,"Upper Roxborough",107,110539.790684857,0,42.5730994152045
"421010220001","Block Group 1; Census Tract 220; Philadelphia County; Pennsylvania","8816 RIDGE AVE",1988,2,3,1632,369900,12.8209879778205,17.3333333333333,69.7543859649123,2.45614035087719,9.26594464500602,93667,0,14210.3449006782,11929.6839037814,1633.34423088808,2,4,47006.0858329383,"2",2982.74093022359,"Upper Roxborough",107,110539.790684857,0,42.5730994152045
"421010220001","Block Group 1; Census Tract 220; Philadelphia County; Pennsylvania","8816 RIDGE AVE",1988,2,3,1632,369900,12.8209879778205,17.3333333333333,69.7543859649123,2.45614035087719,9.26594464500602,93667,0,14210.3449006782,11929.6839037814,1633.34423088808,2,4,47006.0858329383,"2",2982.74093022359,"Upper Roxborough",107,110539.790684857,0,42.5730994152045
"421010083011","Block Group 1; Census Tract 83.01; Philadelphia County; Pennsylvania","6147 SANSOM ST",1925,1,3,1130,110000,11.6082356447746,9.82456140350877,0,21.2280701754386,28.3712784588441,30391,1,1128.95151533297,586.613055759772,894.463191100699,3,5,22746.8679431596,"3",968.425041323282,"Cobbs Creek",371,16642.9623525539,22746.8679431596,208.55647891659
"421010243002","Block Group 2; Census Tract 243; Philadelphia County; Pennsylvania","5072 MORRIS ST",1930,1,3,1350,230000,12.3458345879053,13.9146567717996,23.3147804576376,16.2646876932591,0,46763,0,3521.94658444562,1054.42609540834,1801.76429655963,3,6,25797.5194571814,"3",1166.54704487261,"Germantown, Southwest",261,0,0,226.317546752213
"421010104003","Block Group 3; Census Tract 104; Philadelphia County; Pennsylvania","5046 ASPEN ST",1925,1,3,1200,61000,11.0186291431554,12.7142857142857,0,33.1428571428571,32.540675844806,44433,0,1626.15749449765,501.766848063344,999.350989114385,1,5,16695.1434390362,"4",1530.1042236247,"Mill Creek",395,16327.8323524993,0,421.38775510204
"421010286002","Block Group 2; Census Tract 286; Philadelphia County; Pennsylvania","445 W ROOSEVELT BLVD",1930,1,3,1560,230000,12.3458345879053,10.5847520355292,0,33.4566987416728,3.20284697508897,40677,0,1130.54156637288,576.288099071871,812.785247109981,0,2,27658.4712340639,"2",601.508345877674,"Olney",180,1845.76259489211,0,354.130860108008
"421010039023","Block Group 3; Census Tract 39.02; Philadelphia County; Pennsylvania","2834 S SMEDLEY ST",1920,1,3,838,90000,11.4075649493124,15.0971599402093,70.627802690583,1.94319880418535,10.2255639097744,119196,1,3570.52988597072,1039.12217298584,688.760820327061,2,3,14025.4709852921,"4",1695.32434936509,"Girard Estates",98,10625.6101899304,14025.4709852921,29.3367831424097
"421010318004","Block Group 4; Census Tract 318; Philadelphia County; Pennsylvania","1456 ROSALIE ST",1927,1,3,1220,150000,11.9183905730784,2.32558139534884,6.83579985905567,0,0,87339,0,2067.0633696028,627.55382472083,1672.71639752794,0,1,36629.2463660189,"2",1775.19322734202,"Mayfair",119,0,0,0
"421010067004","Block Group 4; Census Tract 67; Philadelphia County; Pennsylvania","6344 REEDLAND ST",1920,2,4,1086,77000,11.2515607008358,0.0535331905781585,0,24.5182012847966,15.2585119798235,37907,1,1112.76426413971,619.575975227313,1894.61173056106,1,3,21042.7879049537,"4",643.30613791685,"Elmwood",385,9453.80744041679,21042.7879049537,1.31253754201267
"421010102001","Block Group 1; Census Tract 102; Philadelphia County; Pennsylvania","5726 POPLAR ST",1925,1,3,1110,90000,11.4075649493124,6.03550295857988,2.84023668639053,6.03550295857988,0,62483,1,259.171750476387,541.997074414759,928.455499284732,2,4,20778.4546152613,"4",1492.99903875361,"Haddington",227,0,20778.4546152613,36.4272959630265
"421010084004","Block Group 4; Census Tract 84; Philadelphia County; Pennsylvania","5725 CHESTNUT ST",1925,2,4,1500,265999,12.4912478283583,6.8870523415978,3.16804407713499,12.7410468319559,11.6858237547893,49629,1,1310.85170305958,362.013101836417,696.900705168169,1,3,20321.2814205627,"3",871.105342550015,"Cobbs Creek",632,4230.42130498496,20321.2814205627,87.7482564184291
"421010331022","Block Group 2; Census Tract 331.02; Philadelphia County; Pennsylvania","8039 LEON ST",1950,1,3,1144,222900,12.314478519374,5.94285714285714,61.8285714285714,23.3142857142857,7.41626794258373,34917,0,5012.12597538971,1625.99411162796,1507.44023150296,2,5,50457.7887587837,"2",576.964284346961,"Holmesburg",148,12058.8080048964,0,138.553469387755
"421010333003","Block Group 3; Census Tract 333; Philadelphia County; Pennsylvania","7649 E ROOSEVELT BLVD",1954,1,4,1536,200000,12.2060726455302,17.2650878533231,47.2880061115355,32.2383498854087,0,78056,0,2900.09722802802,2613.67527609463,1263.21922324236,2,2,48011.3700665889,"2",2543.79869759492,"Lexington Park",197,0,0,556.59794301775
"421010308001","Block Group 1; Census Tract 308; Philadelphia County; Pennsylvania","7122 MONTOUR ST",1949,1,3,1386,339900,12.7364067356842,13.875,23.125,23.375,0,65944,0,4631.78994940309,1396.10720876882,1619.9299365646,1,1,44253.9442058742,"2",1908.83301332425,"Oxford Circle",69,0,0,324.328125
"421010365012","Block Group 2; Census Tract 365.01; Philadelphia County; Pennsylvania","319 MAPLE AVE",1967,4,4,2142,565000,13.2445810101286,14.2421934501142,58.2635186595583,6.77837014470678,0,114295,0,20565.6437895445,7440.3664668904,1835.4735431096,0,0,77360.7078275596,"2",4028.87680075312,"Somerton",127,0,0,96.5388588773925
"421010180021","Block Group 1; Census Tract 180.02; Philadelphia County; Pennsylvania","3136 GAUL ST",1925,1,3,1338,325000,12.6915804613119,13.0073800738007,91.789667896679,2.9520295202952,3.21361058601134,56917,0,3949.50123277569,995.336592434283,1362.73727569566,1,7,20308.7870151157,"4",327.974363999394,"Richmond",152,3198.62421009127,0,38.3981699595592
"421010062004","Block Group 4; Census Tract 62; Philadelphia County; Pennsylvania","6529 REEDLAND ST",1925,1,3,1120,100000,11.5129254649702,8.03629293583927,6.35126377187298,16.7206740116656,0,48960,1,846.865101440361,718.76550481864,1509.9219432888,2,5,21923.0759625674,"3",835.536968634513,"Elmwood",544,0,21923.0759625674,134.37223444242
"421010308003","Block Group 3; Census Tract 308; Philadelphia County; Pennsylvania","916 FRIENDSHIP ST",1950,2,3,1592,320000,12.6760762747759,10.9422492401216,28.5714285714286,5.22796352583587,5.1497005988024,61943,0,4107.15701328376,1351.56600985272,1584.54279429627,1,1,44059.8759421302,"2",1280.85211589,"Oxford Circle",148,6960.1602902595,0,57.205679917961
"421010379002","Block Group 2; Census Tract 379; Philadelphia County; Pennsylvania","3337 LIVINGSTON ST",1920,1,2,940,70000,11.1562505210315,20.5561072492552,82.8202581926514,3.57497517378352,0,63438,1,4318.73918611526,668.694805750053,1540.05106857379,3,5,21896.6545982366,"4",259.155304522859,"Richmond",79,0,21896.6545982366,73.4875730857188
"421010036003","Block Group 3; Census Tract 36; Philadelphia County; Pennsylvania","2846 SNYDER AVE",1920,1,3,886,40000,10.5966347330961,6.54377880184332,7.05069124423963,29.7235023041475,16.413916146298,26453,0,2231.74153162547,1521.96200713468,1842.39682687841,0,4,12459.3865698397,"4",282.6300272757,"Grays Ferry",639,24981.35676296,0,194.504024294421
"421010305013","Block Group 3; Census Tract 305.01; Philadelphia County; Pennsylvania","581 ALCOTT ST",1925,1,3,1299,95000,11.4616321705827,4.85260770975057,2.35827664399093,15.827664399093,5.31177829099307,63511,0,1042.37693686044,879.531785909979,1220.74739649435,1,1,37221.325668151,"2",929.207955212343,"Lawndale",203,4671.87784663499,0,76.8054462903833
"421010317005","Block Group 5; Census Tract 317; Philadelphia County; Pennsylvania","5736 LEONARD ST",1940,1,3,1220,105000,11.5617156291397,2.77078085642317,31.2342569269521,26.448362720403,14.9870801033592,80987,0,2563.05252502158,521.005981880433,1990.49739358592,1,2,37113.6819001976,"2",1732.92797581031,"Mayfair",141,7808.35838477136,0,73.2826171094289
"421010293002","Block Group 2; Census Tract 293; Philadelphia County; Pennsylvania","4346 N PENN ST",1920,1,3,1028,22000,9.99879773234045,0.0772200772200772,34.980694980695,62.7799227799228,14.9377593360996,19398,1,1281.69052241188,549.886249446141,781.215215147592,2,8,30329.4580328594,"4",206.334080012104,"Frankford",578,8214.06845645689,30329.4580328594,4.84787048493612
"421010210003","Block Group 3; Census Tract 210; Philadelphia County; Pennsylvania","421 SHURS LN",1940,1,3,1200,375000,12.8346813049525,36.4039955604883,83.795782463929,12.7635960044395,0,80706,0,11996.0609275123,3724.47261986648,1202.05863131732,2,10,29754.7004838246,"4",381.982565300373,"Roxborough",90,0,0,464.645892281482
"421010246001","Block Group 1; Census Tract 246; Philadelphia County; Pennsylvania","149 E COULTER ST",1900,3,6,2320,430000,12.9715404876697,12.7828054298643,36.6515837104072,11.3122171945701,10.4,93088,0,1979.70282968074,464.695913279834,1358.00619256529,1,7,30412.4476034087,"4",375.495928288781,"Wister",386,4832.83749811028,0,144.601871378555
"421010071012","Block Group 2; Census Tract 71.01; Philadelphia County; Pennsylvania","1421 S ALLISON ST",1920,1,3,1226,217000,12.2876526325226,3.04471931493815,7.51665080875357,16.1750713606089,18.3712121212121,51080,1,1510.4619984998,554.830303112015,1156.69188052457,0,3,17999.1921245449,"3",1701.14611263915,"Kingsessing",311,10192.9051897472,17999.1921245449,49.2485521921488
"421010167011","Block Group 1; Census Tract 167.01; Philadelphia County; Pennsylvania","2548 N BOUVIER ST",1915,1,3,1042,29000,10.2750511089686,0,0,32.6018808777429,25.2830188679245,32964,0,2128.45689817894,306.897774907872,1224.60666749864,1,3,14626.327813894,"4",973.29301024883,"Stanton",414,7759.30223351976,0,0
"421010238001","Block Group 1; Census Tract 238; Philadelphia County; Pennsylvania","10 W POMONA ST",1900,3,5,1920,205000,12.2307652581205,13.2372214941022,32.2411533420708,17.6933158584535,23.8578680203046,81250,0,4276.54835212984,1395.24362893883,1199.58918150152,0,2,33538.8146906401,"3",478.00391889753,"Germantown, West Central",99,33287.5383553934,0,234.21034098346
"421010014001","Block Group 1; Census Tract 14; Philadelphia County; Pennsylvania","1714 BAINBRIDGE ST",1960,1,2,1476,537500,13.194684038984,22.5831399845321,78.4222737819025,3.09358081979892,17.8477690288714,156557,0,3910.56981430348,1688.01346174544,539.997796802507,2,8,3934.40198471894,"4",1037.10469948896,"Graduate Hospital",187,30127.2743828583,0,69.8627687069826
"421010156001","Block Group 1; Census Tract 156; Philadelphia County; Pennsylvania","1649 CADWALLADER ST",1920,2,3,1475,360000,12.7938593104323,42.2872340425532,66.2234042553192,32.1808510638298,3.39805825242718,69500,0,2244.23506703499,717.388058269421,1853.87108480091,2,9,10729.9203439209,"4",342.514892302547,"Kensington, Old",381,2437.72641159512,0,1360.83918062472
"421010286002","Block Group 2; Census Tract 286; Philadelphia County; Pennsylvania","308 W ALBANUS ST",1930,1,3,942,165000,12.0137007528827,10.5847520355292,0,33.4566987416728,3.20284697508897,40677,0,1070.16778375853,534.544835068119,855.142233042342,0,1,28435.8088368079,"2",438.244743087407,"Olney",180,1712.06530804736,0,354.130860108008
"421010093005","Block Group 5; Census Tract 93; Philadelphia County; Pennsylvania","232 N CREIGHTON ST",1925,2,3,1361,150000,11.9183905730784,14.5969498910675,0.798838053740014,14.7421931735657,24.375,63714,0,1246.35055725012,518.471027450257,914.646272304818,1,4,17240.9168492423,"4",1270.27920463073,"Dunlap",500,12637.7312941,0,215.191055038976
"421010157003","Block Group 3; Census Tract 157; Philadelphia County; Pennsylvania","1614 N FRONT ST",1925,1,3,1188,200000,12.2060726455302,40.2684563758389,56.241610738255,4.83221476510067,13.9459459459459,145174,0,2721.4748178034,604.345900650649,931.55720479373,5,11,11553.0467174512,"4",328.673647832806,"Kensington, Old",601,8428.17526312794,0,194.585829467141
"421010033001","Block Group 1; Census Tract 33; Philadelphia County; Pennsylvania","1528 S ETTING ST",1920,1,3,1050,220000,12.3013828253345,13.0980392156863,34.3529411764706,30.0392156862745,43.455497382199,55481,0,1708.22774614675,573.909192513168,2101.81706611042,2,5,10000.7299929358,"4",1117.13732769182,"Grays Ferry",355,24939.5094128759,0,393.454825067282
"421010294003","Block Group 3; Census Tract 294; Philadelphia County; Pennsylvania","1904 KINSEY ST",1935,1,3,840,42000,10.6454248972655,0,42.9594272076372,17.3031026252983,0,48571,0,1700.08637831848,944.95615052776,1440.60279443319,0,7,30909.60066551,"4",317.288913998121,"Frankford",425,0,0,0
"421010020001","Block Group 1; Census Tract 20; Philadelphia County; Pennsylvania","1269 S BUCKNELL ST",1923,1,3,1312,339000,12.7337553863626,35.827664399093,34.9962207105064,14.8904006046863,4.23940149625935,109963,0,2259.33003569335,1363.64189764906,1324.67770170445,1,7,7891.7692239484,"4",625.571174866375,"Point Breeze",272,5781.02550125537,0,533.488275632752
"421010365011","Block Group 1; Census Tract 365.01; Philadelphia County; Pennsylvania","13082 DOROTHY DR",1975,2,3,1680,410000,12.9239124386805,19.2115143929912,89.0488110137672,19.6495619524405,13.7404580152672,95588,0,19276.6623026381,5551.33428900206,1904.82125041226,1,1,76381.7652323943,"2",2088.78702026723,"Somerton",205,76277.875726746,0,377.497842265283
"421010041014","Block Group 4; Census Tract 41.01; Philadelphia County; Pennsylvania","734 DUDLEY ST",2024,2,3,2100,505000,13.1323137082575,13.9190523198421,5.72556762092794,8.98321816386969,20.9580838323353,59357,0,1577.90015021119,647.470491447594,970.561672561483,4,8,10306.5750241071,"4",578.282378500894,"Greenwich",238,13569.740838722,0,125.037883623458
"421010180021","Block Group 1; Census Tract 180.02; Philadelphia County; Pennsylvania","3152 BELGRADE ST",1925,1,1,712,250000,12.4292161968444,13.0073800738007,91.789667896679,2.9520295202952,3.21361058601134,56917,0,4253.19991825425,1144.82326070355,1441.38329397623,3,6,20369.9871382278,"4",89.4319672902747,"Richmond",152,3679.01614970894,0,38.3981699595592
"421010260001","Block Group 1; Census Tract 260; Philadelphia County; Pennsylvania","8227 PICKERING AVE",1950,1,3,1608,355000,12.7798730684576,21.8637992831541,0.448028673835125,5.19713261648745,0,67740,0,5697.50704186396,810.869262999996,1815.60965075415,0,1,46126.058407854,"2",3657.25093842856,"Cedarbrook",102,0,0,113.629064374815
"421010062002","Block Group 2; Census Tract 62; Philadelphia County; Pennsylvania","2617 HOBSON ST",1935,1,3,960,170000,12.0435537160324,25.5555555555556,7.77777777777778,11.1111111111111,5.8455114822547,70146,1,1563.73047054943,759.760876753636,1505.57802111016,2,5,22755.6620535424,"3",1633.00520337773,"Elmwood",243,4441.19092883127,22755.6620535424,283.950617283951
"421010209002","Block Group 2; Census Tract 209; Philadelphia County; Pennsylvania","264 KALOS ST",1930,1,3,1408,325000,12.6915804613119,26.046511627907,78.953488372093,8.95348837209302,0,79375,0,10527.5601779059,3242.54023101016,1858.50419398667,2,7,26953.2017127186,"4",1520.12022896096,"Wissahickon",24,0,0,233.207138994051
"421010138002","Block Group 2; Census Tract 138; Philadelphia County; Pennsylvania","1305 N 27TH ST",2018,2,3,1749,499900,13.1221633574017,13.4025974025974,29.7662337662338,7.94805194805195,11.9518486672399,71902,1,1149.21002554215,963.865114918266,1558.2900728901,2,4,9656.33145918614,"4",211.60957525318,"Brewerytown",508,11519.9699891349,9656.33145918614,106.52454039467
"421010138002","Block Group 2; Census Tract 138; Philadelphia County; Pennsylvania","1305 N 27TH ST",2018,2,3,1749,499900,13.1221633574017,13.4025974025974,29.7662337662338,7.94805194805195,11.9518486672399,71902,1,1149.21002554215,963.865114918266,1558.2900728901,2,4,9656.33145918614,"4",211.60957525318,"Brewerytown",508,11519.9699891349,9656.33145918614,106.52454039467
"421010040012","Block Group 2; Census Tract 40.01; Philadelphia County; Pennsylvania","1116 TREE ST",1940,2,2,1157,340000,12.7367008965923,28.1567489114659,91.1465892597968,7.25689404934688,0,109022,0,1654.97752950763,420.217683202544,1007.6441792249,1,8,11157.2002169061,"4",877.553682826398,"Lower Moyamensing",143,0,0,204.330543624571
"421010143001","Block Group 1; Census Tract 143; Philadelphia County; Pennsylvania","1119 E OXFORD ST",2016,2,3,2305,735000,13.507625778195,53.2188841201717,79.1845493562232,0,15.9863945578231,131557,1,4273.3281970444,1372.67149457445,742.237791850131,3,7,11201.9015164817,"4",268.495027658293,"Fishtown - Lower Kensington",428,21944.0681105439,11201.9015164817,0
"421010298002","Block Group 2; Census Tract 298; Philadelphia County; Pennsylvania","2078 ANCHOR ST",1950,1,3,976,100000,11.5129254649702,1.20608285264814,7.28893550078658,47.7713686418458,4.22794117647059,51859,0,3494.46585890829,589.39088794369,1197.30444654971,1,2,36142.9727134439,"3",773.656136662059,"Wissinoming",194,2491.91000417369,0,57.6162285664633
"421010156002","Block Group 2; Census Tract 156; Philadelphia County; Pennsylvania","2028 N LAWRENCE ST",1920,2,3,1530,250000,12.4292161968444,21.0918114143921,30.0248138957816,52.4813895781638,31.7073170731707,70714,0,2118.6977822526,840.592252964343,1867.67893172011,2,7,12441.2815206646,"4",663.334451875463,"Kensington, West",377,26652.9250939913,0,1106.92757174787
"421010003002","Block Group 2; Census Tract 3; Philadelphia County; Pennsylvania","2201 RACE ST",1980,2,3,1650,740000,13.5144054651804,13.7305699481865,20.7253886010363,0,0,69250,0,4561.57937044377,1965.46288666165,450.684426075077,8,20,3853.05636988018,"0",1377.62577150733,"Logan Square",261,0,0,0
"421010095001","Block Group 1; Census Tract 95; Philadelphia County; Pennsylvania","405 N WANAMAKER ST",1920,1,3,1030,142000,11.8635823365834,6.15577889447236,0,15.8291457286432,16,52378,1,357.96026854544,1004.43106153778,1111.76251531807,2,4,20921.4033954841,"4",1285.98679154401,"Haddington",242,16070.8969846044,20921.4033954841,97.4407211939091
"421010341001","Block Group 1; Census Tract 341; Philadelphia County; Pennsylvania","719 EMERSON ST",1959,1,2,1190,337000,12.7278382093345,12.0714285714286,63.9285714285714,4.71428571428571,0,59383,0,7704.43247903627,3454.82944822902,2301.37357147463,0,3,51862.1547146086,"2",2613.70794182769,"Fox Chase",41,0,0,56.9081632653062
"421010339002","Block Group 2; Census Tract 339; Philadelphia County; Pennsylvania","7344 SHELBOURNE ST",1955,1,3,1020,310000,12.6443275764613,5.75356415478615,38.6965376782077,14.969450101833,14.2590866728798,46500,0,7365.20390600167,1307.60964225079,2096.0759980046,1,2,46482.6037867405,"2",1057.86677129343,"Burholme",446,18645.3192231473,0,86.1276915227662
"421010238001","Block Group 1; Census Tract 238; Philadelphia County; Pennsylvania","35 W DUVAL ST",1900,1,3,1400,237000,12.3758154201173,13.2372214941022,32.2411533420708,17.6933158584535,23.8578680203046,81250,0,4568.30048268743,1641.70187995083,1180.93870842938,0,2,33750.4899519813,"3",350.376683706391,"Germantown, West Central",99,39167.5067805528,0,234.21034098346
"421010366001","Block Group 1; Census Tract 366; Philadelphia County; Pennsylvania","830 S SWANSON ST",2008,3,3,2873,792500,13.5829477847336,50.1436781609195,77.0114942528736,0,0,209292,0,4925.82826276247,2177.4363576153,553.973036740483,5,14,8371.30072487441,"0",656.877603635696,"Riverfront",777,0,0,0
"421010081024","Block Group 4; Census Tract 81.02; Philadelphia County; Pennsylvania","621 S YEWDALL ST",1925,1,3,1170,122000,11.7117763237154,3.61083249749248,0,10.9327983951856,4.24528301886792,55683,1,1623.68854064048,858.865398311391,871.822486854538,1,4,18844.5154099063,"3",1272.09261344148,"Cobbs Creek",269,3646.12669094458,18844.5154099063,39.4765037338698
"421010320002","Block Group 2; Census Tract 320; Philadelphia County; Pennsylvania","6501 WALKER ST",1950,2,3,1296,210000,12.2548628096996,13.8775510204082,13.469387755102,10.5442176870748,0,89963,0,1586.8481700115,627.192133507024,1491.81528586958,2,6,41075.3135383062,"2",1616.33963372198,"Tacony",82,0,0,146.327918922671
"421010319005","Block Group 5; Census Tract 319; Philadelphia County; Pennsylvania","5809 CHARLES ST",1945,1,3,1800,255000,12.4490188241406,9.28308823529412,11.7647058823529,44.6691176470588,0,30560,0,3280.47774272742,1296.67039788683,2119.36311667055,1,2,37376.0386696512,"2",778.699455408453,"Wissinoming",195,0,0,414.66736051038
"421010293002","Block Group 2; Census Tract 293; Philadelphia County; Pennsylvania","4252 GRISCOM ST",1940,2,4,1552,155000,11.9511803959014,0.0772200772200772,34.980694980695,62.7799227799228,14.9377593360996,19398,1,1572.82174371146,697.300795194546,795.58689405473,2,6,29376.3527512645,"4",321.644613720413,"Frankford",578,10416.111463487,29376.3527512645,4.84787048493612
"421010362031","Block Group 1; Census Tract 362.03; Philadelphia County; Pennsylvania","4251 WHITING RD",1973,2,3,1296,315000,12.6603279178078,13.4370579915134,61.1739745403112,17.6803394625177,0,68026,0,18372.8788628975,2708.66402130651,2112.56734405714,2,3,72411.8795320102,"0",1613.12760248756,"Millbrook",307,0,0,237.571746667493
"421010289024","Block Group 4; Census Tract 289.02; Philadelphia County; Pennsylvania","4837 B ST",1940,2,4,1384,175000,12.0725412529057,0,0,90.567612687813,0,37946,0,1401.61136222926,391.243270128203,1241.17174990293,1,3,28694.9439453876,"2",608.508613550605,"Feltonville",260,0,0,0
"421010119002","Block Group 2; Census Tract 119; Philadelphia County; Pennsylvania","5211 ARLINGTON ST",1925,1,4,1564,140000,11.8493977015914,5.0464807436919,9.36254980079681,11.0225763612218,20.8937198067633,67153,0,1188.63125961524,801.593089317114,1579.57781460893,2,4,21935.2358457802,"2",1028.31350184356,"Wynnefield",293,16748.2614072296,0,55.6252193527793
"421010055001","Block Group 1; Census Tract 55; Philadelphia County; Pennsylvania","7395 ELMWOOD AVE",1925,1,3,1264,232000,12.3544926506484,15.8640226628895,2.3371104815864,19.6175637393768,3.67985280588776,69646,1,3116.57116934458,712.20855753356,1231.8951184061,1,5,26896.626949427,"4",600.621641475873,"Clearview",339,2620.82265881715,26896.626949427,311.213475752153
"421010348023","Block Group 3; Census Tract 348.02; Philadelphia County; Pennsylvania","3228 FORDHAM RD",1954,2,3,1164,300000,12.6115377536383,9.98003992015968,99.0685296074518,6.12109115103127,0,130938,0,6545.4308847955,2252.63710907718,1336.40074848075,0,5,56978.0166708656,"0",2014.98009985395,"Aston-Woodbridge",88,0,0,61.0887340422282
"421010118005","Block Group 5; Census Tract 118; Philadelphia County; Pennsylvania","2112 N HOBART ST",1925,1,3,1408,230000,12.3458345879053,9.58230958230958,3.37837837837838,10.995085995086,8.98203592814371,54375,0,2771.28763588504,808.581363717045,1434.77149557137,0,2,24332.4131487303,"2",1085.95269527771,"Wynnefield",250,7262.70685973393,0,105.35831788903
"421010062003","Block Group 3; Census Tract 62; Philadelphia County; Pennsylvania","2504 S 68TH ST",1920,1,3,960,130000,11.7752897294377,6.1038961038961,3.37662337662338,14.8051948051948,0,33906,1,1421.17583856287,1260.08981749562,1212.33752375952,1,4,23192.7758573429,"3",1368.25264402309,"Elmwood",199,0,23192.7758573429,90.3693708888513
"421010171003","Block Group 3; Census Tract 171; Philadelphia County; Pennsylvania","3320 N BAILEY ST",1925,1,3,1110,112000,11.6262541502772,1.98336532309661,4.67050543825976,36.9161868202175,3.64077669902913,20833,0,2432.37749391449,1377.77024499172,918.046483060567,1,4,19953.4317609512,"3",338.446358200451,"Allegheny West",1096,5016.15380458153,0,73.2182848001755
"421010277003","Block Group 3; Census Tract 277; Philadelphia County; Pennsylvania","6413 LIMEKILN PIKE",1915,1,3,1164,80000,11.289781913656,3.90070921985816,0.177304964539007,7.97872340425532,36.7857142857143,38807,1,1473.55354998013,402.573017493813,952.878009475174,1,3,36378.611429356,"2",991.305814328524,"Ogontz",159,14808.9360006653,36378.611429356,31.1226799456768
"421010029001","Block Group 1; Census Tract 29; Philadelphia County; Pennsylvania","1740 S 13TH ST",1920,1,3,1260,475000,13.0710700830168,20.3012048192771,73.3132530120482,3.55421686746988,11.3341204250295,143713,1,1791.51735852922,1165.23659749402,324.526573699853,2,7,8990.61914106347,"4",590.257997348798,"East Passyunk",152,13206.9319196489,8990.61914106347,72.1548845986355
"421010259005","Block Group 5; Census Tract 259; Philadelphia County; Pennsylvania","8547 TEMPLE RD",1950,1,3,1088,249000,12.4252081754468,18.0639585133967,7.26015557476232,13.1374243733794,11.9581464872945,53089,0,6732.98860015312,1223.88420024693,2726.09288346258,1,1,46619.9209241406,"2",2250.92129214155,"Cedarbrook",85,14635.3865500381,0,237.313888853612
"421010386001","Block Group 1; Census Tract 386; Philadelphia County; Pennsylvania","7710 MORELAND CIR",1971,3,3,3036,995000,13.8104980161407,22.7810650887574,76.405325443787,3.62426035502959,5.27210884353742,170893,0,8922.10190729497,5800.66936439435,4053.67280440968,2,3,40501.7080414348,"1",4109.49058720243,"Chestnut Hill",120,30581.76025446,0,82.5645110465321
