"","GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov","age","log_liv_area","log_crime_score","name_count","name_cv","predicted","predicted_price","actual_price","error_dollars","residuals","fitted","cooks_d","leverage","is_influential","residual"
"11419","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11420","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11421","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11422","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11423","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11424","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","241 S 6TH ST",1980,1,1,940,332500,12.714395139078,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4118.79730203362,1546.12281316596,249.902315570713,2,14,4417.29062107693,"4",1231.4338762839,"Society Hill",201,11760.859988832,0,311.929286288261,44,6.84694313958538,5.3082676974012,1647,"Society Hill",12.7301018435517,337763.708783748,332500.000000001,5263.70878374734,-0.0157067044736226,12.7301018435517,0.00000000692910746504983,0.000619216277054746,FALSE,-0.0157067044736223
"11425","421010278002","Block Group 2; Census Tract 278; Philadelphia County; Pennsylvania","1512 W GRANGE AVE",1925,1,3,1720,264000,12.4837043821285,7.30858468677494,3.7122969837587,21.5777262180974,0,58008,1,1563.54971031074,596.362552707589,903.090598091738,2,7,32671.4385631508,"2",1125.92706279604,"Ogontz",485,0,32671.4385631508,157.702639413009,99,7.45066079621154,6.18620862390049,167,"Ogontz",12.0241598152929,166734.801682795,264000,97265.1983172047,0.459544566835553,12.0241598152929,0.0000649836227976247,0.00670164323933616,FALSE,0.459544566835543
"11426","421010315013","Block Group 3; Census Tract 315.01; Philadelphia County; Pennsylvania","3203 LONGSHORE AVE",1950,1,3,1440,308000,12.6378550619557,2.24274406332454,7.5197889182058,52.9683377308707,25.8007117437722,27136,0,3579.48446992908,1202.3079300567,1433.19903364455,0,2,43461.8463734737,"2",1621.39719039727,"Mayfair",112,31020.4003306444,0,118.794424990079,74,7.27309259599952,4.72738781871234,487,"Mayfair",12.1374442833027,186734.720797524,308000,121265.279202476,0.500410778653041,12.1374442833027,0.0000356552517495373,0.00312339011091082,FALSE,0.500410778653041
"11427","421010037022","Block Group 2; Census Tract 37.02; Philadelphia County; Pennsylvania","2240 SNYDER AVE",1920,1,3,1100,115000,11.6526874073454,15.5052264808362,29.9651567944251,10.6271777003484,12.6689189189189,46672,0,911.872909400394,661.70227248945,644.663641225677,1,4,11166.8349381799,"4",792.978709727336,"West Passyunk",131,8383.05243863321,0,164.776797095994,104,7.00397413672268,4.88280192258637,140,"West Passyunk",12.1657163897185,192089.44265888,115000,77089.4426588797,-0.513028982373091,12.1657163897185,0.0000869378506100639,0.00718676488727654,FALSE,-0.513028982373084
"11428","421010284002","Block Group 2; Census Tract 284; Philadelphia County; Pennsylvania","4938 N FRANKLIN ST",1950,1,3,1088,89900,11.4064532204597,11.9951040391677,4.03916768665851,31.0893512851897,0,88482,0,1285.55595815407,754.434767809508,1660.76390355562,1,2,28230.4539978034,"2",516.334162434243,"Olney",150,0,0,372.920003176083,74,6.99301512293296,5.01727983681492,274,"Olney",11.8051463743965,133939.887079583,89900,44039.8870795828,-0.398693153936802,11.8051463743965,0.0000278179328041253,0.00383340292687607,FALSE,-0.398693153936801
"11429","421010018002","Block Group 2; Census Tract 18; Philadelphia County; Pennsylvania","758 S MILDRED ST",1920,1,3,1036,332000,12.7128902478986,31.1557788944724,37.286432160804,8.74371859296483,5.39130434782609,100417,0,5171.57512989858,570.734767040709,420.398047274328,6,17,5062.14248602616,"4",564.038424561536,"Bella Vista",381,3077.00483100208,0,272.4173631979,104,6.94408720822953,5.94542060860658,58,"Bella Vista",12.6202967764141,302639.248578251,332000,29360.751421749,0.0925934714845339,12.6202967764141,0.00000718138020157052,0.0178356420965581,FALSE,0.0925934714845305
"11430","421010280004","Block Group 4; Census Tract 280; Philadelphia County; Pennsylvania","4535 N MOLE ST",1930,1,3,936,21000,9.95227771670556,5.77264653641208,0.177619893428064,18.8277087033748,17.8846153846154,49427,1,1628.16432926007,876.042161902393,753.679880867768,3,5,25779.2393446902,"3",402.891348195551,"Logan",293,15667.6771263313,25779.2393446902,108.685707435112,94,6.84268328223842,5.68357976733868,209,"Logan",11.5548082576199,104277.225101538,21000,83277.2251015381,-1.60253054091437,11.5548082576199,0.000646689026119311,0.00549753260846375,TRUE,-1.60253054091435
"11431","421010158003","Block Group 3; Census Tract 158; Philadelphia County; Pennsylvania","1218 E FLETCHER ST",2015,2,3,2354,540000,13.1993244185405,45.7627118644068,93.6114732724902,2.73794002607562,10.5263157894737,132375,1,3578.89748607205,1890.94147472605,1011.74395028931,1,7,13352.3975762402,"4",699.019487869842,"Fishtown - Lower Kensington",253,19904.6471023795,13352.3975762402,125.295560515325,9,7.76429600645052,5.53733426701854,310,"Fishtown - Lower Kensington",13.5532767017492,769331.089812233,540000,229331.089812234,-0.353952283208696,13.5532767017492,0.0000250881179145488,0.00438164969760973,FALSE,-0.353952283208704
"11432","421010011014","Block Group 4; Census Tract 11.01; Philadelphia County; Pennsylvania","1222 SPRUCE ST",1850,2,2,1042,445000,13.0058295611484,22.4913494809689,82.6989619377163,4.26758938869665,0,98750,1,4279.61054262694,603.773876601385,177.817545159487,4,9,2316.63666021869,"4",477.656661206361,"Washington Square West",73,0,2316.63666021869,95.9838443824508,174,6.94985645500077,4.30406509320417,1437,"Washington Square West",12.7669753029934,350450.694264883,445000,94549.3057351176,0.238854258155001,12.7669753029934,0.0000113966822013036,0.0043709995435367,FALSE,0.238854258155005
"11433","421010033003","Block Group 3; Census Tract 33; Philadelphia County; Pennsylvania","1311 S HOLLYWOOD ST",1925,1,3,990,103278,11.5451796604996,29.5558958652374,52.6799387442573,8.57580398162328,0,135713,0,2125.60231170282,888.421918495925,2162.8989286892,3,5,9773.39824137481,"4",768.908398966621,"Grays Ferry",124,0,0,253.465569441546,99,6.89871453432999,4.8283137373023,268,"Grays Ferry",12.2571057901347,210471.554537475,103278,107193.554537475,-0.711926129635149,12.2571057901347,0.000103808052053686,0.00448057627057396,FALSE,-0.711926129635151
"11434","421010281002","Block Group 2; Census Tract 281; Philadelphia County; Pennsylvania","1721 BELFIELD AVE",1925,1,3,1392,105000,11.5617156291397,0,0,29.3736501079914,16.304347826087,43661,0,785.898827002572,1355.7733326703,1694.45595136051,3,6,28071.9831650986,"2",729.354873037854,"Logan",250,22104.9999891897,0,0,99,7.23921497377981,5.52545293913178,209,"Logan",11.8703389866339,142962.692934374,105000,37962.6929343737,-0.308623357494243,11.8703389866339,0.0000223002449127776,0.00511529612143304,FALSE,-0.308623357494227
"11435","421010158002","Block Group 2; Census Tract 158; Philadelphia County; Pennsylvania","1817 MEMPHIS ST",1920,1,2,1238,257500,12.4587749990859,38.4782608695652,65.7246376811594,14.2028985507246,8.54838709677419,151365,0,2799.8855235395,1418.71431743303,1063.24875909662,4,9,13015.2953944043,"4",486.872822891444,"Fishtown - Lower Kensington",66,12127.7191651533,0,546.502835538751,104,7.12205988162914,4.20469261939097,310,"Fishtown - Lower Kensington",12.8656519230638,386795.699002275,257500,129295.699002274,-0.406876923977829,12.8656519230638,0.0000305568613252619,0.0040414607572024,FALSE,-0.406876923977835
"11436","421010190003","Block Group 3; Census Tract 190; Philadelphia County; Pennsylvania","4339 POTTER ST",1925,1,3,1152,53784,10.8927313041489,2.93863439930856,7.34658599827139,12.1866897147796,0,47849,0,1885.08823311386,914.214032187411,1296.15418547561,3,7,29251.3511411512,"2",459.431079572023,"Juniata Park",364,0,0,35.8122256095512,99,7.05012252026906,5.89989735358249,150,"Juniata Park",11.9777565444139,159174.528767673,53784,105390.528767673,-1.08502524026502,11.9777565444139,0.000372559839101154,0.00688945338867712,TRUE,-1.08502524026502
"11437","421010362014","Block Group 4; Census Tract 362.01; Philadelphia County; Pennsylvania","3575 DOWS RD",1986,1,2,1080,270000,12.5061772379805,25.2696456086287,98.3050847457627,26.9645608628659,0,36250,0,13303.3943797966,2532.02472253352,3210.20628226088,2,4,67417.621505914,"0",2740.26693129595,"Modena",71,0,0,681.384896996921,38,6.98564181763921,4.27666611901606,111,"Modena",12.5745959390886,289119.66267307,270000,19119.6626730694,-0.0684187011081089,12.5745959390886,0.00000204197479944099,0.00944775716345072,FALSE,-0.0684187011081079
"11438","421010164003","Block Group 3; Census Tract 164; Philadelphia County; Pennsylvania","703 W HUNTINGDON ST",1915,1,4,1350,75000,11.2252433925184,0,0,61.9747899159664,12.9323308270677,29805,0,1595.42811742436,494.121608405048,938.321510748614,0,7,15100.4211346983,"4",795.639291973961,"Hartranft",405,6390.14410869688,0,0,109,7.2086003379602,6.00635315960173,119,"Hartranft",11.1453382766843,69240.2954750046,75000.0000000001,5759.70452499548,0.0799051158341482,11.1453382766843,0.00000252436816198829,0.00857815159562515,FALSE,0.0799051158341069
"11439","421010103001","Block Group 1; Census Tract 103; Philadelphia County; Pennsylvania","557 N PAXON ST",1925,1,2,940,60000,11.0020998412042,7.95228628230616,0,43.4393638170974,26.5498652291105,23490,1,1620.25935000246,431.45362493353,1173.32987646014,1,5,17851.8166204865,"4",1034.75281114255,"Mill Creek",569,11455.0355945964,17851.8166204865,345.44225699481,99,6.84694313958538,6.3456363608286,65,"Mill Creek",11.022496139904,61236.3434768712,60000,1236.34347687119,-0.0203962986997225,11.022496139904,0.00000030580740451833,0.0157201147732686,FALSE,-0.0203962986997279
"11440","421010348023","Block Group 3; Census Tract 348.02; Philadelphia County; Pennsylvania","3260 FORDHAM RD",1954,2,3,1164,288100,12.5710629210726,9.98003992015968,99.0685296074518,6.12109115103127,0,130938,0,6670.9855464409,2124.08879052736,1238.04915358123,1,4,57161.4281726813,"0",1974.20847229154,"Aston-Woodbridge",88,0,0,61.0887340422282,70,7.0604763659998,4.48863636973214,53,"Aston-Woodbridge",12.6893681330587,324281.788070909,288100,36181.7880709089,-0.118305211986036,12.6893681330587,0.00001283808096129,0.0194666109987183,FALSE,-0.118305211986033
"11441","421010037021","Block Group 1; Census Tract 37.02; Philadelphia County; Pennsylvania","2146 S GARNET ST",1920,1,3,1120,165000,12.0137007528827,15.745501285347,23.7789203084833,9.51156812339332,9.51526032315978,68952,0,1742.87512635893,1358.33290630305,455.076381565701,0,5,11021.73735612,"4",448.426760409286,"West Passyunk",182,12924.8912089877,0,149.764408112555,104,7.02197642307216,5.20948615284142,140,"West Passyunk",12.1190259812627,183326.8641132,165000,18326.8641131996,-0.105325228379968,12.1190259812627,0.00000366633439749321,0.00719071600293028,FALSE,-0.105325228379963
"11442","421010312001","Block Group 1; Census Tract 312; Philadelphia County; Pennsylvania","1450 LARDNER ST",1950,1,3,970,145000,11.8844890214027,4.29212043561819,2.04996796925048,17.2325432415119,1.85614849187935,62009,0,2403.88345041323,857.694241865852,908.297135701228,0,2,38354.2545377045,"2",1939.54112038027,"Oxford Circle",138,1592.0078735329,0,73.9641510045674,74,6.87832646829133,4.93447393313069,516,"Oxford Circle",11.9873518561689,160709.209087903,145000,15709.2090879031,-0.102862834766234,11.9873518561689,0.00000101785930980194,0.00211448901019594,FALSE,-0.102862834766233
"11443","421010300003","Block Group 3; Census Tract 300; Philadelphia County; Pennsylvania","1732 HARRISON ST",1925,1,3,1540,177500,12.0867258878976,2.25903614457831,15.5120481927711,0,19.921875,70962,0,1262.73726040192,553.515273038422,1633.91344005035,2,5,33673.3788887028,"3",298.221066630371,"Frankford",218,11027.0620800623,0,0,99,7.34018683532012,5.3890717298165,212,"Frankford",11.8927193797172,146198.32651949,177500,31301.6734805097,0.194006508180387,11.8927193797172,0.00000978946145115782,0.00567616647119928,FALSE,0.194006508180419
"11444","421010156002","Block Group 2; Census Tract 156; Philadelphia County; Pennsylvania","2014 N 5TH ST",2022,3,2,1828,285000,12.5602444592508,21.0918114143921,30.0248138957816,52.4813895781638,31.7073170731707,70714,0,2225.41993163427,911.713093087114,1861.01091321894,1,7,12197.0144824997,"4",718.011409837962,"Kensington, West",377,28907.9761222743,0,1106.92757174787,2,7.51152464839087,5.93489419561959,120,"Kensington, West",12.8356176550219,375351.295718212,285000,90351.2957182125,-0.27537319577108,12.8356176550219,0.0000362592930807482,0.0103376849542497,FALSE,-0.275373195771078
"11445","421010156002","Block Group 2; Census Tract 156; Philadelphia County; Pennsylvania","2014 N 5TH ST",2022,3,2,1828,285000,12.5602444592508,21.0918114143921,30.0248138957816,52.4813895781638,31.7073170731707,70714,0,2225.41993163427,911.713093087114,1861.01091321894,1,7,12197.0144824997,"4",718.011409837962,"Kensington, West",377,28907.9761222743,0,1106.92757174787,2,7.51152464839087,5.93489419561959,120,"Kensington, West",12.8356176550219,375351.295718212,285000,90351.2957182125,-0.27537319577108,12.8356176550219,0.0000362592930807482,0.0103376849542497,FALSE,-0.275373195771078
"11446","421010032001","Block Group 1; Census Tract 32; Philadelphia County; Pennsylvania","2326 REED ST",1915,2,5,2256,280000,12.5425448821514,24.622030237581,48.0561555075594,2.05183585313175,13.9393939393939,112750,0,2108.74307161564,994.351014771319,1589.29379438672,1,4,8453.59890886166,"4",470.118898724366,"Point Breeze",111,13860.6505089335,0,50.5203644183628,109,7.72179177681754,4.71849887129509,497,"Point Breeze",13.0404168758262,460660.623305312,280000,180660.623305312,-0.497871993674786,13.0404168758262,0.0000268363749493305,0.00237844617207805,FALSE,-0.497871993674782
"11447","421010333003","Block Group 3; Census Tract 333; Philadelphia County; Pennsylvania","7700 FAIRFIELD ST",1960,1,4,1536,270000,12.5061772379805,17.2650878533231,47.2880061115355,32.2383498854087,0,78056,0,2986.62336728067,2573.4305094386,1302.93448110775,2,2,48337.113974817,"2",2412.87306843802,"Lexington Park",197,0,0,556.59794301775,64,7.3375877435386,5.28826703069454,49,"Lexington Park",12.7243767239138,335835.496032726,270000,65835.4960327263,-0.218199485933301,12.7243767239138,0.0000471953281343572,0.0209727021498248,FALSE,-0.218199485933299
"11448","421010288002","Block Group 2; Census Tract 288; Philadelphia County; Pennsylvania","4805 A ST",1940,2,3,1350,120000,11.6952470217642,2.4217961654894,2.21997981836529,0,0,61855,0,1861.2528522387,581.262450539435,1121.13630478462,1,3,28270.7382146203,"2",440.592095986817,"Feltonville",203,0,0,0,84,7.2086003379602,5.31811999384422,155,"Feltonville",12.0382291606934,169097.231146582,120000,49097.2311465817,-0.342982138929197,12.0382291606934,0.0000372733743475354,0.0068978973618354,FALSE,-0.342982138929187
"11449","421010079003","Block Group 3; Census Tract 79; Philadelphia County; Pennsylvania","4928 CEDAR AVE",1900,2,5,2880,665000,13.407542319638,23.196448390677,64.9278579356271,33.2963374028857,25.3097345132743,60141,1,1251.75620636259,532.63601004866,849.572116403634,2,5,16316.6401447616,"2",750.318631032755,"Cedar Park",110,13480.8760065413,16316.6401447616,772.356772164606,124,7.96589273508453,4.70953020131233,68,"Cedar Park",13.3354505877597,618746.284352203,665000,46253.7156477976,0.0720917318783272,13.3354505877597,0.00000373719384836784,0.0153878626289881,FALSE,0.0720917318783343
"11450","421010308002","Block Group 2; Census Tract 308; Philadelphia County; Pennsylvania","7204-06 BINGHAM ST",1925,1,3,1944,299900,12.6112043647371,16.0460992907801,31.5602836879433,18.9716312056738,1.90023752969121,54189,0,5520.12241442846,1047.08033803066,1575.80036663164,0,1,44701.9751278213,"2",994.482060039227,"Oxford Circle",106,1989.70135492761,0,304.420678034304,99,7.57301725605255,4.67282883446191,516,"Oxford Circle",12.5588681815051,284608.030633708,299900,15291.9693662917,0.0523361832319961,12.5588681815051,0.000000302457848970767,0.00242562998535023,FALSE,0.0523361832319971
"11451","421010040021","Block Group 1; Census Tract 40.02; Philadelphia County; Pennsylvania","2329 S 11TH ST",1925,1,3,1484,230000,12.3458345879053,11.4914425427873,70.4156479217604,11.0024449877751,35.799522673031,87743,0,1542.39914029864,750.432121044802,1278.80339380949,0,8,11699.5262579032,"4",991.768279731543,"Lower Moyamensing",145,26865.1117319141,0,126.433964407196,99,7.3031700512368,4.98360662170834,218,"Lower Moyamensing",12.4478228668925,254695.213194067,230000,24695.2131940676,-0.101988278987172,12.4478228668925,0.00000286347727232166,0.00600393206491928,FALSE,-0.10198827898717
"11452","421010149002","Block Group 2; Census Tract 149; Philadelphia County; Pennsylvania","1718 N STILLMAN ST",1920,1,2,728,105000,11.5617156291397,21.025641025641,0,30,27.6527331189711,109391,0,2166.05335560999,486.78884486264,816.358833654145,1,7,11130.6364673349,"4",901.797346671343,"Brewerytown",196,13461.0420122788,0,630.76923076923,104,6.59167373200866,5.28320372873799,77,"Brewerytown",11.7048124446146,121153.358127056,105000,16153.3581270559,-0.143096815474936,11.7048124446146,0.0000133436708687415,0.0139847864170356,FALSE,-0.143096815474927
"11453","421010362023","Block Group 3; Census Tract 362.02; Philadelphia County; Pennsylvania","10919 KIRBY DR",1963,2,4,1476,399000,12.896716695872,16.5874901029295,88.4006334125099,3.52335708630245,0,107754,0,14428.0320581341,3168.82074065438,3310.82779825576,1,5,67713.979932905,"0",3558.86006627531,"Modena",84,0,0,58.4436507981284,61,7.29776828253138,4.44265125649032,111,"Modena",12.8626705800446,385644.24563681,399000,13355.7543631896,0.0340461158274261,12.8626705800446,0.000000492669761234788,0.00920994971030708,FALSE,0.0340461158274259
"11454","421010040013","Block Group 3; Census Tract 40.01; Philadelphia County; Pennsylvania","1237 JACKSON ST",1925,1,3,1691,450000,13.0170028617465,17.5416133162612,79.8975672215109,36.3636363636364,0,83083,1,1412.47669296151,639.415398747845,725.956230435604,1,6,10827.6972828103,"4",542.714978489458,"Lower Moyamensing",213,0,10827.6972828103,637.876847864044,99,7.43366654016617,5.36597601502185,218,"Lower Moyamensing",12.5625769304709,285665.530160984,450000,164334.469839017,0.45442593127557,12.5625769304709,0.0000530684511581006,0.00560915777081876,FALSE,0.454425931275573
"11455","421010009012","Block Group 2; Census Tract 9.01; Philadelphia County; Pennsylvania","1324 LOCUST ST",1900,1,0,313,74000,11.2118203721863,27.1981242672919,45.9554513481829,29.6600234466589,15.6028368794326,38125,1,4152.95332255396,421.644104610344,192.3687268281,2,7,1753.06747153496,"4",205.509228481155,"Washington Square West",598,6578.84418540961,1753.06747153496,806.69700347302,124,5.74939298590825,6.39526159811545,1437,"Washington Square West",11.4033295483247,89619.6200106243,73999.9999999999,15619.6200106244,-0.191509176138419,11.4033295483247,0.00000142517152097164,0.000856282574247406,FALSE,-0.191509176138416
